,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,cr,bigcat,cat_name,human_typ,radius,within_cat_distance,between_cat_distance
10,10,-0.1993413961745213,-0.2841344215743669,-0.4152414811481121,-0.1334999809451292,0.2962795911174033,-0.2271633282521633,-0.2930488140949865,-0.3883669768166491,0.5743437903280428,0.0337590763723455,-0.1174693179641794,-0.2852976444988823,-0.16783846909691,-0.0823441248788196,0.1148344402264519,-0.5181985797670818,0.7905644443789653,26,vehicle,5.787896672572345,1.1956921254910002,-0.010002579094556374,1.3954096190158862
11,11,-0.5446733423407482,0.0351361654019579,0.2293643822064126,0.1097789818044719,-0.0756601121503158,-0.0655954162889046,-0.1681001775169957,-0.319365102019381,0.141566961491164,-0.4527671718256956,-0.4267880228356808,0.375008377369521,0.1701501199377991,-0.1872529962243834,0.2949263763024302,-0.0378485681100238,0.6915167869055066,13,home decor,5.535304310137316,1.0968543382707971,0.10588067510785759,1.3326270204281805
12,12,-0.5301337847132093,-0.0634990097614637,-0.0741501792744757,-0.3356471867140729,0.0596179465451397,-0.6242242542773456,-0.0987726550254649,-0.4001793830562981,0.0163862751843465,-0.0411599945356485,-0.2373137809628452,-0.0035283552842265,0.1741994938336702,-0.4347831087232299,0.1578925994504818,-0.1370379910065894,0.8363870150806295,1,animal,4.243660066884402,1.1347798317148539,-0.023159913147421496,1.3032877434171997
13,13,-0.3266627563975966,-0.1975259680470843,0.0849351108122363,-0.1159819896153563,0.0400510219029264,-0.0938765328251272,0.5566528372700014,-0.3326461050053329,0.153899931418532,0.3141668424251467,-0.3904324701366147,0.2346227105999803,-0.2059231062190063,0.0950921655283625,0.2227643563539173,-0.3450277437369768,0.820347729377413,10,food,7.419739392539958,1.0711254975430156,-0.0368281948914887,1.175838610446862
14,14,-0.2076810300736198,0.1710071371440559,-0.1195896565517781,-0.1706073487525926,0.3541472566974711,-0.189099595344481,0.6733303391140433,-0.3113355495037126,0.0464609537235626,-0.0511830625069617,-0.0770512385308587,0.4528217329344096,-0.0784820637956694,-0.1267296412180366,0.4156762425214941,-0.123760524058459,0.7518986941243039,21,plant,5.785437630583491,1.1195319979569394,-0.06148483562299101,1.1989634943928815
15,15,-0.6268846874840907,-0.0876996647964572,0.0120634198701154,-0.1478481153099045,0.0547359738156398,-0.5839639139260869,-0.1006494496760856,-0.3027305028944294,0.0551965648208309,-0.0104864525922687,-0.1782490316186967,0.2766450350945591,0.0577797963560304,-0.0438223798751874,0.1387759840579663,-0.2948305015686078,0.8132426873349942,1,animal,4.229243429084865,1.0446868937773224,-0.11422496909436497,1.1255501700509414
16,16,-0.435372971018744,-0.1625459964717924,0.0255340313511074,0.1259546111860132,-0.1790844400963212,-0.1984099093250351,0.1973996087029741,-0.1919241954081003,-0.0698373553593679,0.0901158029886087,0.2443562202608707,0.3928494307985353,0.3250330538062991,0.0797922104404219,0.1842980545016036,-0.506393700973196,0.7450487333383564,99,,5.436709740002695,1.0045790137185224,-0.10243132850905945,1.1802333482589273
17,17,-0.2608642238377369,-0.0047314027298156,-0.1059472260175314,-0.278771772172194,0.2741898231060998,-0.0384499932699908,0.0884660047424418,-0.0145834068650858,0.0661176956924906,-0.0681116038180128,-0.2417830712809598,0.3784163174003817,0.3815655675851852,0.1636862369187643,-0.0283571693326569,-0.3657344024029982,0.7671410703118021,99,,5.0886161319279255,0.8713944960277908,-0.14821043095276187,1.1015357684033458
18,18,-0.4776540533116677,0.1183423899975673,-0.1915401800301719,-0.2628399581219773,-0.2311581969318366,-0.2250244102171882,0.399710322604244,0.1276977983409441,-0.2249503493799595,0.1355306792218303,0.0560616584025529,-0.2614750498064347,-0.3034405985487478,-0.3761373456418482,-0.0237062396263324,-0.0707509634567755,0.7793528366816241,99,,7.250107746867729,1.0038338941970721,0.07298358975132979,1.323937617443543
19,19,0.0217507911550692,-0.0408059224466405,-0.0927524594631297,0.1414112350426308,0.2221516612210564,-0.3087658015770589,-0.2529901365369338,-0.2099113955513095,0.4519043637147014,0.1657426093146202,-0.3301018313463272,0.1356503315335969,-0.235806369630336,-0.124694602743625,-0.0709865754079382,-0.5294650905371366,0.7523692131061679,26,vehicle,5.2472013839115474,0.9995374041109536,-0.09139617643626219,1.228268444904193
20,20,-0.5799978410348694,-0.1079073051472769,-0.137374776215286,-0.2278094417829774,0.2969828818314756,-0.0586948776379139,0.133216991895203,-0.4054697778689052,0.5309055484243396,-0.1401100454879582,0.3624874406124702,0.4786754634175086,-0.1371512880036239,-0.1566026424456648,-0.2480742122902749,-0.6334345111604458,0.7503827045402132,9,electronic device,6.614226864853113,1.364089700019803,-0.032241510208932955,1.317691315539182
21,21,-0.1372632226994799,-0.1957410500089857,-0.4343251361434873,-0.1997300593924634,0.4092810971443056,-0.4597158499964934,0.0804221194089576,-0.3242560924657772,0.1223515788188374,0.3295729825491893,0.0980074712528044,0.0170587966363045,-0.1050898655436657,-0.4174345417176071,0.2520972776422527,-0.3027141525520649,0.760987919409889,99,,6.881422305147479,1.118085274083911,-0.018033436699719463,1.2354540577576294
22,22,0.4101515774228589,-0.1810110671359938,0.39293720260681,-0.0280177541874691,-0.0224497514008125,-0.2942146003867099,0.5984756862070411,0.0577519075698841,0.264415439775836,-0.4863078007887661,0.0917406099958059,0.1578301067030447,-0.1488650644263947,-0.0400915654565865,-0.1413448637941751,0.3746725819383987,0.8365940917408214,3,body part,5.823888952375272,1.1526543948933394,-0.08611879664588007,1.5397771919171346
23,23,0.1291529974192645,-0.0052545089273461,0.282504907479819,0.1941452168457499,-0.1446457071558337,-0.1785155306322109,0.4089674012783701,0.1282428305318876,0.2115079420052865,-0.2801119435395137,0.2346565502855887,0.2822100352655529,-0.5461650901142948,-0.2258071869433789,0.4026254324404855,0.3137678480461594,0.8637443554163707,99,,8.252826632868224,1.112855530803075,0.21996510164843364,1.4682391845427551
24,24,-0.788201602124782,0.2639817551738344,-0.1636372113995576,-0.2587392775137506,0.1997966636865216,-0.4831940967080712,0.1924027973254012,-0.3901311972535891,0.1442070087530552,-0.1656728993129444,-0.2808957914592044,0.0654721254561009,0.1462718304995223,-0.2211180263018119,0.2527888370452336,0.0959680208834309,0.7547192904467438,1,animal,4.382735668188888,1.2337425240601831,0.15992967633286237,1.3646625217196588
25,25,-0.6106146914992097,-0.0594620449135591,0.0488012402482484,-0.2588872767810396,0.0052856765931683,-0.5981476290565757,-0.0810908352758853,-0.3539335343324659,-0.1158236387229327,0.0322584563869143,-0.0600024645942051,0.2622540871041237,0.1362565832287823,-0.141221170759119,-0.0109464338777983,-0.2215365519666933,0.7807796539898186,1,animal,4.98271433111015,1.0535578689725984,-0.10759940356758957,1.1651530532090253
26,26,-0.6225070158664848,-0.1411382995337821,-0.0090896017483843,-0.1544578863659504,-0.067251990150008,-0.5616330496670326,-0.0826007207609688,-0.3366415073020429,-0.0745777680910599,0.0266830089384149,-0.0814221232624076,0.3028597905494876,0.1346810649575731,-0.0352473859202884,0.0676218976112875,-0.2739263285496014,0.7213829798072418,1,animal,6.3491661048343975,1.0368688072337506,-0.12349943651000805,1.1446159692621047
27,27,-0.1233682955215678,-0.4305018152012859,-0.4773713328101968,-0.0682360326889769,0.5047572180981446,-0.1621465639090945,0.0499939916842277,-0.4332405064741662,0.3408596145620819,0.4610901166169239,0.2968530959074463,0.4240843417431854,0.0269426716681383,-0.0113868883857067,-0.0678472990535676,-0.322292186489175,0.7427858388224243,99,,6.087185359572683,1.269034644140656,0.0718730705656705,1.323402313854519
28,28,-0.2645223386669661,-0.124535160344902,-0.0505601533652627,-0.1855295791359116,0.1593191135833847,-0.4569475330097977,0.3097077486704948,-0.2651331976664683,0.0552596095929435,0.4965877162782816,0.0741099334228186,0.4619151793925345,-0.1781411295180952,-0.1849244357490821,-0.0049603729447884,-0.5491374279326714,0.7379074854388374,23,tool,7.640913880005202,1.165708147969355,-0.13791439500062408,1.1097016147448486
29,29,-0.3771433755831628,-0.2101637533310476,0.0420984126570107,-0.0248515604226647,0.1368425653113791,-0.0393876478302527,0.2534041216833517,-0.0461723879272352,0.1723408644961871,0.3635201019790043,-0.1675430530764554,0.2787346296430772,-0.4169228621828499,0.142012617973342,0.0593444195254927,-0.3201008465126769,0.7514259463110777,10,food,6.589300293879754,0.91815526649671,-0.07236654675658216,1.095684749247522
30,30,-0.2838602892574041,-0.0368282983252301,0.0366850328247242,-0.130376268414056,-0.2057191411266921,0.0379343994207397,0.2990332475283923,-0.280235276600963,0.1534380609703895,0.3429350664847099,-0.2373286686164383,0.5261368229677005,-0.5073429726855849,0.2911275232909708,-0.1802693383928871,-0.1296853864541089,0.8265585952093325,10,food,4.497113490924435,1.0852413739912559,0.09610371901266246,1.2529707034877735
31,31,-0.3383246730190446,-0.0371424174064369,-0.1344813457791295,-0.074139184925335,0.3078255525088751,-0.0566204488264907,0.5372379389892655,-0.284095414688889,-0.0144069837818924,0.1075549219207591,-0.2815005975102856,0.479605954666739,-0.1866690868894275,-0.0434946681296857,0.3584551181931456,-0.2757587747616112,0.6634847776082441,21,plant,6.165457132125936,1.081218033849711,-0.11365706521546903,1.1191851909740993
32,32,-0.3591831290704773,-0.1533375949150453,-0.0615449777233694,-0.3291414748714225,0.104857770305485,-0.055717268122556,0.4484233683361188,-0.0023017735550431,0.2022648944234253,0.2870314070922603,-0.1727451301556871,0.2933794025561254,-0.2533168141153553,0.3464198085181564,-0.0674148515017784,-0.1040609721990917,0.8204776639761957,10,food,3.793217562598445,0.9584337350981005,-0.053941194281015736,1.13602423454341
33,33,-0.1415554123894738,-0.0835217950674405,0.2655977297884013,-0.1275566662303825,0.4178614221184127,-0.5779348568951085,0.4142819949356039,0.0645739865316759,0.1372211673872696,-0.1325559318139228,-0.0749445589529691,0.4332880041955863,-0.325836352157054,0.2613741027170782,0.0462994808334025,-0.2372650877624253,0.8204058310950777,4,clothing,4.997497814141473,1.1229082505972476,0.0727480441788827,1.1702714183552596
34,34,-0.608657347506381,-0.0452454830523691,-0.2603029854505447,-0.3864623856379041,-0.0460777490330328,-0.5716782251471345,0.0155374115361035,-0.42619589253843,0.2960937417655818,-0.1994208901609088,-0.3369186338714697,0.2055812941895581,0.3070699477121225,-0.331958250542199,0.1679215890952895,-0.0668755107655692,0.6884195044638517,6,container,5.092276652479457,1.2731148804510697,0.12886633745737464,1.3149339696109086
35,35,-0.1265710297043637,-0.4255391466355674,-0.5207484809187772,0.0002023748577198,0.2240082628206882,-0.228919538271619,0.0496617791210162,-0.3858797908025504,0.2562137646424477,0.4547709113206449,0.2113007355595583,0.0015201396742628,-0.0449671433852743,0.0064153777963989,0.1560152751438668,-0.290338196640332,0.7091216650057741,99,,4.053576795303634,1.072403280718429,0.009374955771022098,1.2643175326492582
36,36,0.3134036416258918,-0.3120540791540867,0.4161851556804695,-0.0624487265525711,-0.1383567064842468,-0.2358542313133577,0.5078000048330183,-0.0937776605124089,0.1202643524788791,-0.3185776699811101,0.0063937170473295,0.3304310222522847,-0.1159129193623676,-0.1342308274368242,-0.0110067555118314,0.2251965456012767,0.8251103855218805,3,body part,2.48357285225475,1.0107440568384864,-0.0922875930665853,1.3679075302963242
37,37,-0.4011273008168553,0.1197994845937149,0.2327613083738692,-0.0731713251869135,0.1926199810092435,-0.6831591268998852,0.2950928815463365,-0.039138576826517,-0.0102553358986598,0.090989869749725,0.1219404367472185,0.476901855053175,-0.2674093866583751,-0.216017934464728,0.1844763923599024,-0.3260528498377478,0.8255687669198581,4,clothing,6.961456642157314,1.1560320455111035,0.35715430946300275,1.1404412685952185
38,38,-0.0648871511867071,0.1502516762785808,-0.1505421818512443,-0.3592703429505538,0.2604021321582331,-0.1945334565130148,-0.1005671817779881,-0.2419618106959921,-0.4470599731648514,0.6569333976355599,0.2323574598991864,0.259105125737768,-0.2398542543066767,-0.2116040593557337,0.0902654889051722,-0.3571472881426096,0.8159023739227937,27,weapon,7.95013683259003,1.1590486605508796,0.009003798674687591,1.3497700835957616
39,39,-0.358653767973147,0.150702199876777,-0.1412188849787115,-0.161144199140958,0.2922743256041473,-0.084001823013794,0.6126612238449284,-0.3628252928031495,0.1639494567132162,0.070097084621206,-0.1645898874451121,0.5491245495491083,-0.2810244840786626,0.0497976244392162,0.1895887885319347,-0.1974598788042913,0.8075332676084237,10,food,6.918327044100209,1.1460977117243714,0.03374070644375837,1.194549421349529
40,40,-0.399012515962461,0.0952623021257415,-0.2338623265113047,-0.2032252218310561,0.3282645268657279,-0.1636777054442766,0.6363996718378142,-0.3270424750042695,0.2018288018752476,0.047393976403721,-0.2208751973528188,0.4648714615414192,-0.2449274266172438,0.0991684909330607,0.138846601117963,-0.1690814721216127,0.7882286857834038,10,food,5.247513850863838,1.156006239545356,0.017291588845643524,1.193248420854869
41,41,0.3275857852216289,0.080974414399666,0.0288877657107722,-0.2072882092065846,0.2003171426982223,-0.1036492876720304,0.31108921153842,-0.1913555022539724,-0.3722685377622162,0.0989713417611636,-0.1241091951962594,-0.0033339515892094,-0.1956679650896708,-0.3356193970042111,-0.3205896427785408,-0.0938519814742539,0.7826210779562147,6,container,3.843784541672989,0.8764938159377071,0.2685448394102321,1.3156734150636153
42,42,-0.2917048098403226,-0.0414889333255193,-0.1844690800712466,-0.1972292790580303,0.3401941154125145,-0.0875613382333029,0.5717397400887932,-0.3328736555449686,0.0096524485799188,0.2548191594479316,-0.2365061744729303,0.4905491840529106,-0.2061508467731982,0.1180687827433454,0.162712861344007,-0.2600688045112853,0.8175056245355452,10,food,6.067618166035175,1.1103966842954602,-0.04218110027444977,1.170606739758588
43,43,-0.4728657469388395,-0.071328737750989,-0.0100809863841256,-0.1572000017898655,0.1651343144973303,0.0457660195979566,0.5519772674052291,-0.262188266224222,0.0849270054792678,0.2339559025767446,-0.1631702775434503,0.5005471358717153,-0.3997010176520936,0.0904404422679981,-0.1293154723250132,-0.2487592980368303,0.8171612926547138,10,food,6.318249467097039,1.1144293263926002,-0.05408954801627419,1.1796048968403825
44,44,-0.2705352516916097,-0.3941914051936901,-0.0394234325087136,0.1973000598834728,-0.0065685997620078,-0.0339188408960171,-0.0212284058934644,-0.044088995878955,-0.0533065681177411,0.1438414839492236,-0.3365373210192742,0.2912682218376392,0.1832438462003065,0.1707540816086223,-0.0925250123920463,-0.2244341494561769,0.7950330257627584,99,,7.745656068538952,0.7848179172006794,-0.12209336881418564,1.1377554460003725
45,45,0.0347776075546056,0.0021830242276996,0.0975898223077932,-0.2112027853023728,0.2985282733157716,-0.5917710326328195,0.3568133267715087,-0.2659764502945488,-0.1441064362596303,0.6589740600281118,0.1066851965080046,0.387498415951395,-0.1509746647283764,-0.222869240265431,0.0558314949591388,-0.5508204687858316,0.8317437765969407,23,tool,7.968253424778131,1.299326967092627,-0.05964856382539108,1.3063027759073764
46,46,-0.0687391281800051,-0.2491436658655974,0.3531102848287442,0.0513800564785414,0.0102059261054018,-0.2410321570089003,0.2686434999226486,-0.0982717973282368,-0.2985818951523259,-0.5756497604874657,-0.4424066703534157,0.0881013525291384,-0.3431634643755538,0.3001362555970915,0.0667380714420643,0.2820284718965811,0.8649896259588173,99,,6.173789788943392,1.118033105403953,0.22936025913007696,1.4364522645988387
47,47,-0.3413949750491275,-0.1132944472435876,0.1174959455947369,-0.168881164086871,0.0179875487799852,-0.1841185019511083,0.2078674383946386,-0.3220622067749721,-0.1219773558674485,-0.1690684577520893,-0.1798585895022328,0.5069503735716534,0.390973696207754,-0.0203010761779903,-0.1580079970804858,-0.2018733453406357,0.7595028308803852,99,,6.752743133796747,0.9511418238006931,-0.1409236116155781,1.1233361631904342
48,48,-0.5217991040571047,-0.3123120588549573,0.1425783788494107,-0.2607611646915652,-0.0264994426415619,-0.004632099358191,-0.1652615365453576,-0.2055719260697445,0.008147291792999,0.0335918577757445,-0.075807366941416,0.2651540922833967,-0.1300012592038436,-0.1643917102841713,0.061268081373678,-0.467407740345431,0.7759221079108509,99,,4.663536173168338,0.9337183469473884,-0.16241974409673698,1.0772791521733023
49,49,0.0015830430102974,-0.0823751309249085,0.2981598414349247,-0.1342125783071309,0.5199286747048459,-0.4761503639026692,0.1913814605150924,-0.0768954745603757,0.1334247735797348,-0.2340871653040028,-0.2511240338260933,0.3321338210844067,-0.4883972340470384,0.1259386078142911,0.2067906357657264,-0.1917240506537895,0.7586346533028325,6,container,7.287595808849898,1.110483338525494,0.19859212733205678,1.2036543969122477
50,50,-0.0107279719961817,-0.0260805595164705,0.0652584335675168,-0.4857147187207218,0.0956461283894278,-0.5688912771300998,0.2811030942802665,-0.3221103705954353,-0.0089609538312344,0.3474563298295227,0.4522727883326706,0.325847408869978,-0.1422612485705412,0.2411313904840729,-0.2114654242862667,-0.4168877079763952,0.8030283817999511,23,tool,5.889533473477037,1.218589861047933,-0.06826535909917675,1.2692006795650057
51,51,-0.3028673079584105,-0.1376898451916611,-0.098568299815465,-0.106969043468915,0.1896098611158964,-0.0587379288720516,0.3417681065631357,-0.244682689065917,0.089236638672086,0.3603600699191795,-0.1825812174854562,0.3895511487919179,-0.0338273945574186,0.1723055857253747,-0.1155649799174643,-0.3181725401986136,0.8386790793308543,10,food,6.666745485999689,0.9034674205485131,-0.0682625831784961,1.0582770900886966
52,52,-0.3320766473409799,0.1076579097110904,0.3094755382703114,0.2079259883243847,-0.1855703212983336,-0.2418154837554108,-0.0733816525288765,0.0875110459961371,0.0833647823150297,0.0047392914801454,0.2278271553906631,0.1715789942017528,-0.2531813055546284,-0.3662051353243716,0.5332188094045214,-0.1736669208731744,0.8093417621254789,99,,2.630660097066231,0.9837854225380044,0.03799598598899667,1.3139329744807988
53,53,-0.6615966042654076,-0.0659461103026605,0.0085028313296636,-0.1508047380605137,-0.083952476221641,-0.5396552756731329,-0.1680600721764608,-0.3301808989218288,-0.0878980432894238,-0.0536582822215221,-0.0796418904654897,0.2612459632464227,0.1444631154646229,-0.0860569149994371,0.0408264116968001,-0.1891565564698507,0.779213680869929,1,animal,4.2376613418687015,1.0253451694386335,-0.1470207764506956,1.1877514045021331
54,54,-0.2291426986193033,-0.0976518865549149,0.2128174042478288,0.0756787194276955,0.3196772045760732,-0.348060698491597,0.2023551421106068,0.2115412780959491,0.1734662149660806,-0.407440585907421,-0.3597405809335867,0.3986892073674645,-0.216178906477142,0.2469537659325326,0.2833071438080396,-0.1481064388444151,0.7891456960745815,6,container,7.048363967821554,1.0566364226805274,0.12635366997294106,1.223804156282856
55,55,-0.3108817140709682,-0.078815054581225,-0.0005319522693147,-0.2144389343419276,-0.0692590528283705,-0.1405909287308788,0.3295592988436823,-0.1437100346415205,0.1957746545980057,0.2751621737213695,0.0131463733012952,0.4593703840836196,-0.4287876681019216,0.4166165250695035,-0.0797802776530781,-0.1333641210837856,0.8156871869524309,10,food,5.709909047299901,1.0047303680911785,0.03379319363620592,1.1489966526430926
56,56,-0.2348376351371673,-0.1361848978853219,0.1079229593747091,-0.1878194049305397,0.2471280340466283,0.0375330181625519,-0.2199622559429756,0.0473760197348139,-0.1136407477359954,0.0239993301296487,0.5688315793552873,0.0507801606365335,-0.3996594823175641,-0.0058731673449588,-0.0262957171174343,-0.3712852751462063,0.7654029441235759,18,musical instrument,6.023858296669994,0.933633762899553,0.05692193569843407,1.2807334516598485
57,57,-0.32140798398692,-0.1727964009159311,-0.0725503267135199,-0.0724624785120603,0.2661804166190092,-0.1428013562819591,0.4388468981591293,-0.1662117937109205,0.2143565298042889,0.3145084892543138,-0.2287470885443117,0.3245398226603079,-0.251939406140569,0.3688504919333833,-0.0484395305954699,-0.3546864763003487,0.8040352260446132,7,dessert,5.837947179387072,1.041787849819526,-0.08316541878235306,1.0716935814169943
58,58,-0.0323409500021636,-0.3542452351267573,0.0706156585684675,-0.3850364394972109,0.0372422514097543,-0.0606809878100808,0.0489985489006108,-0.1472016872350643,0.2253388491059944,0.0056170911098811,-0.0928365521548676,0.1278579152892416,-0.03040325199401,0.3013466432679939,-0.0340955906780717,-0.4211034766655445,0.7888944969548628,22,sports equipment,4.278567811851923,0.8092674723322016,-0.09288353504724589,1.0826051998756439
59,59,-0.1339248411822413,-0.0831917176565494,0.1268114123576239,-0.1572665951409166,-0.3981552714559023,0.3554654015137605,-0.3448708688220834,-0.0405526305662656,-0.1632675643012372,-0.0095881070163717,-0.2417990960367733,0.329474403098602,-0.6387666341896845,0.0917840176464093,-0.1187996301553186,-0.1137245890347344,0.7860352151020906,22,sports equipment,6.858783102915031,1.0528041188696897,0.1328900820456438,1.4447235916364731
60,60,-0.1398097107669149,-0.3351125996152367,-0.1672926883545241,0.1177034306353095,-0.301199647727252,0.2546372659668002,-0.3086559565270567,0.3341979235724285,-0.048160065125809,-0.0546741596269576,-0.4587087963642725,-0.1748165962076729,-0.3922394174230039,-0.0397872821140073,0.231882121375766,-0.2482698850772068,0.7961419311674186,24,toy,6.107265771472497,1.0263194276926664,0.009923178055274207,1.5114111046004453
61,61,-0.1260735372704328,-0.1150724376202556,0.3091357255603982,-0.1103397930641709,0.0561379599972371,-0.3595488682304952,0.0490962860647073,0.0674317467024074,0.2509891255801604,-0.3657895590212813,-0.3945742637913046,0.3323624606671784,0.5653176005932619,-0.0465592633956656,-0.1380535109929437,0.0031355514083334,0.7644093597619754,6,container,5.314985002825517,1.0392458179383561,0.096163458605109,1.3366733188009183
62,62,0.0643990865330212,-0.2960664164336414,-0.1547353881565493,-0.224981946084441,0.2763712428790009,-0.2581788464592741,0.3000238681662419,-0.2933981832472016,-0.2297383337915595,0.4212198593702868,0.0733864439629817,0.4063506237611961,0.0158309077470459,0.1343551880598641,0.2633319851634777,-0.4051316227107918,0.7731107416524674,21,plant,7.145276410092917,1.0667643833615603,0.17937532380504573,1.18074687971055
63,63,-0.3842604897671156,0.0062477930057798,-0.191439336390364,-0.2195793272346148,0.3195242275168591,-0.3081806083893486,0.554773712212104,-0.2532067832044377,0.2399188926286336,0.1812255280703034,-0.1684096806178313,0.3677801798728872,-0.3655645628576739,0.208218989508953,-0.0222175534989526,-0.2899041780406756,0.8145355217547103,10,food,7.046600969495446,1.1476394569705772,-0.04811084556541401,1.1510061711121062
64,64,-0.265342418695055,-0.0854844674317681,-0.0998451935073883,-0.2895900451412332,0.3427186503151715,-0.1667402384403521,0.8080905569381245,-0.2152123261771296,0.1721924701098847,0.1086545144088631,-0.2469395315266448,0.3536688882628274,-0.1649392876927898,0.2112705789090891,0.0651273092357309,-0.2886226228066569,0.8331194877109437,99,,5.714946913072149,1.184496686421495,-0.015679333000025775,1.1261421848482691
65,65,-0.3546334954943035,-0.2125987532678188,-0.0661047139892782,0.0023247643105641,0.2174815900949142,-0.0552553294963947,0.1675078973939505,0.0571225933048418,0.0633078087426353,0.1963873487141278,-0.3337699352205479,0.1765266623506527,-0.4483631356904602,0.142079562799758,0.0965690952213452,-0.259208688442649,0.7974938719385984,7,dessert,6.407081095585612,0.8601641721610774,-0.04388453949224336,1.0683150834212458
66,66,0.2481396455795795,-0.0094992359999743,0.1824577438273832,-0.002039012355212,0.1564833570815491,-0.2678933027149902,0.3050422072410444,0.1749074140008757,0.1568508997384145,-0.5358280900504235,-0.1287277265485426,0.047326844032463,0.6201703597141164,0.199996340829184,0.016187603047205,0.0169932606855927,0.8533712702813668,17,medical equipment,5.465333433033796,1.0346694857776235,0.20128619097863343,1.4840949700952433
